name, Voelligkeit_VSsoll, Voelligkeit_HS, LCB, Bugwulstlaenge, Voelligkeit_BW, WinkelDucktail, eval_cw, eval_CT,Anz
NeoOpt1106BW_20_des0360, 0.27806519, 0.59623833, 0.27289684, 5.1756938, 1.236224, -4.4497861, 0.00010993264, 0.0020016984,355
NeoOpt1106BW_20_des0361, 0.28536436, 0.52154501, 0.27290324, 5.1706263, 1.1861305, -4.6116377, 0.0001079071, 0.0019560172,356
NeoOpt1106BW_20_des0362, 0.28999835, 0.48220703, 0.2860959, 5.0724513, 1.2055528, -5.0380838, 0.00012093304, 0.001932022,357
NeoOpt1106BW_20_des0363, 0.29371546, 0.44875367, 0.2959601, 5.2059371, 1.2186189, -5.3993198, 0.00012975285, 0.0019092716,358
NeoOpt1106BW_20_des0364, 0.25582931, 0.42864452, 0.29528592, 5.2052116, 1.2096551, -5.6095535, 0.0001260159, 0.0018855938,359
NeoOpt1106BW_20_des0365, 0.25720756, 0.41286046, 0.28703989, 5.2042547, 1.2420673, -5.6741816, 0.00012808255, 0.0018789258,360
NeoOpt1106BW_20_des0366, 0.25460237, 0.36320372, 0.28215721, 5.2066944, 1.2107285, -6.41903, 0.00013251787, 0.001836316,361
NeoOpt1106BW_20_des0367, 0.24227465, 0.3, 0.28131159, 5.216611, 1.1801516, -6.9795375, 0.00012325727, 0.0017818604,362
NeoOpt1106BW_20_des0368, 0.23755009, 0.3, 0.28402513, 5.2206238, 1.1151815, -7.7222759, 0.00012227077, 0.0017695511,363
NeoOpt1106BW_20_des0369, 0.22095954, 0.3, 0.28297293, 5.2343122, 1.0247379, -7.7713793, 0.00011602751, 0.0017609518,364
NeoOpt1106BW_20_des0370, 0.20593529, 0.3, 0.29640693, 5.142901, 0.98781778, -8.1908477, 0.00011961212, 0.0017596297,365
NeoOpt1106BW_20_des0371, 0.22067148, 0.31649617, 0.29773987, 5.112471, 0.96864648, -8.0790175, 0.00012866197, 0.0017748848,366
NeoOpt1106BW_20_des0372, 0.20356374, 0.3, 0.3, 5.3019271, 0.95832605, -8.5199654, 0.0001212765, 0.0017603247,367
NeoOpt1106BW_20_des0373, 0.21204726, 0.34118241, 0.29862671, 5.1412574, 0.98001292, -8.1341731, 0.00011953067, 0.001777577,368
NeoOpt1106BW_20_des0374, 0.18612665, 0.3, 0.27843101, 5.1252876, 0.99224935, -8.6664614, 0.00011172758, 0.0017552623,369
NeoOpt1106BW_20_des0375, 0.15220497, 0.3, 0.2796797, 5.1478799, 0.99999348, -8.1599249, 9.925729e-05, 0.0017446505,370
NeoOpt1106BW_20_des0376, 0.13293164, 0.3, 0.28618804, 5.1653633, 1.0810086, -8.3450868, 9.8446952e-05, 0.0017449472,371
NeoOpt1106BW_20_des0377, 0.12025297, 0.3, 0.27336914, 5.1445304, 0.96790328, -7.7184761, 9.257855e-05, 0.0017405559,372
NeoOpt1106BW_20_des0378, 0.1066639, 0.3, 0.2548239, 5.1118662, 0.95905373, -8.2602712, 8.9629437e-05, 0.0017391125,373
NeoOpt1106BW_20_des0379, 0.10188016, 0.31421679, 0.26181423, 5.0662938, 0.941547, -8.4547251, 9.1474023e-05, 0.001744876,374
NeoOpt1106BW_20_des0380, 0.081957753, 0.3, 0.26264528, 5, 0.94068776, -7.943004, 9.0227302e-05, 0.0017392933,375
NeoOpt1106BW_20_des0381, 0.10389822, 0.33868397, 0.25795647, 5.1293508, 0.94654373, -8.4005788, 8.035417e-05, 0.0017458474,376
NeoOpt1106BW_20_des0382, 0.10727317, 0.3, 0.23826814, 5.0947092, 0.99432172, -7.6062447, 7.9475081e-05, 0.0017369962,377
NeoOpt1106BW_20_des0383, 0.084933197, 0.3, 0.24116989, 5.1562528, 1.0679952, -7.7284158, 8.5068052e-05, 0.0017427877,378
NeoOpt1106BW_20_des0384, 0.09930677, 0.31084065, 0.23686388, 5.1521965, 0.96758373, -7.4677536, 7.332016e-05, 0.0017376156,379
NeoOpt1106BW_20_des0385, 0.11863588, 0.3, 0.22524052, 5.0716104, 0.92114926, -7.2966213, 7.2590439e-05, 0.0017352191,380
NeoOpt1106BW_20_des0386, 0.10328703, 0.3, 0.20718734, 5.1370836, 0.89777255, -6.9167053, 6.3866042e-05, 0.0017373333,381
NeoOpt1106BW_20_des0387, 0.12736586, 0.3, 0.23111492, 5.0907117, 0.91861263, -6.9288592, 7.3864598e-05, 0.0017400676,382
NeoOpt1106BW_20_des0388, 0.12485832, 0.30527161, 0.22344069, 5.0970961, 0.92629379, -7.3802474, 7.1986462e-05, 0.0017369486,383
NeoOpt1106BW_20_des0389, 0.11438895, 0.33719489, 0.22423748, 5.0255021, 0.91995477, -7.3203051, 6.5332584e-05, 0.0017454855,384
NeoOpt1106BW_20_des0390, 0.11389715, 0.3, 0.22707058, 5.0778275, 0.88920356, -7.653498, 7.2386996e-05, 0.0017301661,385
NeoOpt1106BW_20_des0391, 0.10303274, 0.3, 0.2230073, 5.0901564, 0.86630293, -7.9579255, 7.4347539e-05, 0.0017307526,386
NeoOpt1106BW_20_des0392, 0.11858387, 0.30455586, 0.22377416, 5.0585502, 0.8765575, -7.6166036, 7.1554328e-05, 0.0017320695,387
NeoOpt1106BW_20_des0393, 0.11974468, 0.3, 0.23197138, 5.0296504, 0.89808842, -7.9861684, 7.7705117e-05, 0.0017320411,388
NeoOpt1106BW_20_des0394, 0.11467071, 0.3, 0.23131779, 5.0949224, 0.87424466, -7.6102823, 7.1599206e-05, 0.0017281962,389
NeoOpt1106BW_20_des0395, 0.11010662, 0.3, 0.23375866, 5.077089, 0.86337497, -7.4749408, 7.132328e-05, 0.0017282682,390
NeoOpt1106BW_20_des0396, 0.11527297, 0.31100652, 0.23103393, 5.0934393, 0.87269661, -7.6078621, 7.0867056e-05, 0.0017326637,391
NeoOpt1106BW_20_des0397, 0.11846616, 0.3, 0.23311058, 5.1271923, 0.86268278, -7.5569357, 7.278777e-05, 0.0017289862,392
NeoOpt1106BW_20_des0398, 0.1176949, 0.30002205, 0.23262985, 5.0883608, 0.88023472, -7.5629797, 7.337398e-05, 0.0017301171,393
NeoOpt1106BW_20_des0399, 0.11347146, 0.3, 0.23298858, 5.0855109, 0.86309677, -7.8151562, 7.3164505e-05, 0.0017276022,394
NeoOpt1106BW_20_des0400, 0.11023655, 0.3, 0.23424886, 5.0956478, 0.86852594, -7.8357521, 7.398404e-05, 0.0017282306,395
NeoOpt1106BW_20_des0401, 0.11258052, 0.30014567, 0.23240264, 5.0777173, 0.86608281, -7.8247403, 7.3405419e-05, 0.0017280451,396
NeoOpt1106BW_20_des0402, 0.11269467, 0.3, 0.23118565, 5.0940463, 0.85427432, -7.8190174, 7.3198258e-05, 0.0017279189,397
NeoOpt1106BW_20_des0403, 0.11463997, 0.30000019, 0.23239048, 5.0899085, 0.86586861, -7.8485529, 7.4198251e-05, 0.0017286298,398
NeoOpt1106BW_20_des0404, 0.11368105, 0.3, 0.23490246, 5.0771874, 0.85629377, -7.7606543, 7.402218e-05, 0.0017280263,399
NeoOpt1106BW_20_des0405, 0.11342127, 0.30562234, 0.23297146, 5.0852841, 0.86311176, -7.8149559, 7.2839197e-05, 0.0017295904,400
NeoOpt1106BW_20_des0406, 0.11786299, 0.3, 0.233287, 5.0907331, 0.86433293, -7.8644974, 7.5603166e-05, 0.001729633,401
NeoOpt1106BW_20_des0407, 0.11370862, 0.3, 0.23257986, 5.0881835, 0.86513895, -7.7606922, 7.3558898e-05, 0.0017284162,402
NeoOpt1106BW_20_des0408, 0.11258654, 0.3, 0.23335669, 5.0879872, 0.86340637, -7.8236112, 7.3955547e-05, 0.0017282723,403
NeoOpt1106BW_20_des0409, 0.11367304, 0.30001806, 0.23284356, 5.0869258, 0.8639153, -7.8226579, 7.2970666e-05, 0.0017272326,404
NeoOpt1106BW_20_des0410, 0.11473247, 0.30003611, 0.23273797, 5.0869191, 0.86402171, -7.8386595, 7.3924341e-05, 0.0017284299,405
NeoOpt1106BW_20_des0411, 0.11367959, 0.3000058, 0.23298329, 5.085375, 0.86509201, -7.8230615, 7.4292278e-05, 0.0017286352,406
NeoOpt1106BW_20_des0412, 0.11312227, 0.30003611, 0.23217809, 5.0864634, 0.86327417, -7.8281955, 7.3568481e-05, 0.0017282036,407
NeoOpt1106BW_20_des0413, 0.11379341, 0.3, 0.23278815, 5.0887951, 0.86392791, -7.8116004, 7.310709e-05, 0.0017274676,408
NeoOpt1106BW_20_des0414, 0.11367057, 0.30072085, 0.23284397, 5.0869423, 0.86391158, -7.8228653, 7.3395146e-05, 0.001728116,409
NeoOpt1106BW_20_des0415, 0.11343536, 0.30003611, 0.23301698, 5.0886277, 0.86349657, -7.8299891, 7.3114519e-05, 0.0017274534,410
NeoOpt1106BW_20_des0416, 0.11391718, 0.3, 0.23283321, 5.0868831, 0.86348756, -7.8249424, 7.3434014e-05, 0.0017277977,411
NeoOpt1106BW_20_des0417, 0.11349254, 0.3, 0.23268715, 5.0869333, 0.86382583, -7.8234848, 7.3494186e-05, 0.0017279596,412
NeoOpt1106BW_20_des0418, 0.11367983, 0.3, 0.23289865, 5.0868486, 0.86423323, -7.8224509, 7.3751165e-05, 0.0017282304,413
NeoOpt1106BW_20_des0419, 0.11370507, 0.30002271, 0.23282257, 5.0869004, 0.86395784, -7.821153, 7.3482894e-05, 0.0017278523,414
NeoOpt1106BW_20_des0420, 0.11363964, 0.30003611, 0.23287165, 5.0875305, 0.86378371, -7.8221669, 7.3222276e-05, 0.0017276529,415
NeoOpt1106BW_20_des0421, 0.11361515, 0.30003611, 0.23288224, 5.0865282, 0.86369281, -7.8217092, 7.2805698e-05, 0.0017272688,416
NeoOpt1106BW_20_des0422, 0.11363092, 0.30003611, 0.23281919, 5.0868826, 0.86388836, -7.8239166, 7.3403287e-05, 0.0017277518,417
NeoOpt1106BW_20_des0423, 0.1136818, 0.30010284, 0.23284584, 5.0869217, 0.86391407, -7.8227545, 7.2845316e-05, 0.001727334,418
NeoOpt1106BW_20_des0424, 0.11373061, 0.3, 0.23285515, 5.0868985, 0.86382945, -7.8235113, 7.3329036e-05, 0.0017277297,419
NeoOpt1106BW_20_des0425, 0.11366092, 0.30001869, 0.23285106, 5.087074, 0.86388448, -7.8224455, 7.3220006e-05, 0.0017277406,420
NeoOpt1106BW_20_des0426, 0.11366739, 0.30002113, 0.23284543, 5.0868793, 0.86388056, -7.8224683, 7.3056493e-05, 0.001727371,421
NeoOpt1106BW_20_des0427, 0.11366726, 0.3000083, 0.23285777, 5.0868534, 0.86398371, -7.8227773, 7.337534e-05, 0.0017276687,422
